PL_NAME,SPEC_TYPE,AUTHORS,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE,rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_dr2_id,gaia_dr3_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,esi,habitability_category,planet_type,inferred_atmosphere
55 Cnc e,Eclipse,Hu et al. 2024,9,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,6.5825,11.4545,2460027.5,2460027.5,Fig. 3,129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Hu et al. 2024,21,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.965,4.965,2459907.5,2459907.5,Relative eclipse depths offset by 60 ppm (Fig 3),129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,30,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.9529,4.9186,2459902.1113,2459902.1113,"Figure A.1, HANSOLO Method, Obs. Date corresponds to Start date, Visit 1",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,2,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.12,4.5,2459907.9849,2459907.9849,"Table 1, Obs. Date corresponds to Start date, stark pipeline",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,2,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.12,4.5,2459906.5305,2459906.5305,"Table 1, Obs. Date corresponds to Start date, stark pipeline",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,2,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.12,4.5,2459904.3216,2459904.3216,"Table 1, Obs. Date corresponds to Start date, stark pipeline",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,2,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.12,4.5,2460058.998,2460058.998,"Table 1, Obs. Date corresponds to Start date, stark pipeline",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,30,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.9536,4.9102,2459902.1113,2459902.1113,"Figure A.1, stark Method, Obs. Date corresponds to Start date, Visit 1",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,30,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.9529,4.9186,2459904.3216,2459904.3216,"Figure A.1, HANSOLO Method, Obs. Date corresponds to Start date, Visit 2",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,30,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.9536,4.9102,2459904.3216,2459904.3216,"Figure A.1, stark Method, Obs. Date corresponds to Start date, Visit 2",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,30,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.9529,4.9186,2459906.5305,2459906.5305,"Figure A.1, HANSOLO Method, Obs. Date corresponds to Start date, Visit 3",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
55 Cnc e,Eclipse,Patel et al. 2024,30,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.9536,4.9102,2459906.5305,2459906.5305,"Figure A.1, stark Method, Obs. Date corresponds to Start date, Visit 3",129.0,55 Cnc e,55 Cnc,e,HD 75732,HIP 43587,TIC 332064670,Gaia DR2 704967037090946688,Gaia DR3 704967037090946688,1.0,2.0,7.0,0.0,0.0,Radial Velocity,2004.0,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,2004-10,Ground,McDonald Observatory,9.2 m Hobby-Eberly Telescope,High Resolution Spectrograph,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Published Confirmed,0.0,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,0.7365474,0.01544,1.875,0.1672763,7.99,0.02513923,,,,,7.99,0.02513923,Mass,6.66,0.05,,,83.59,2457063.2096,BJD-TDB,0.0,0.39,,,3.52,0.0182,,,86.0,6.02,,,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,,5172.0,0.943,0.905,0.35,[Fe/H],,4.43,,,1.23,38.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,10.36555,127.72682,539.1329986,-485.872,-233.651,12.5855,79.4274,6.816,5.95084,4.768,4.265,4.015,,,,,,,,,,5.72973,,5.2058,,2021-02-05,2018-10,2021-02-11,6.0,1.0,9.0,11.0,19.0,4.0,0.0,0.9446881070428648,Earth-like (High Habitability Potential),Super-Earth,Inferred: thin secondary atmosphere (temperature unknown)
